6.332235124580235021e-26
1.046729613641870294e-24
4.326692519157319599e-23
2.193497405115588970e-21
5.487931786688649776e-20
3.285081809931374688e-19
1.099426227638469410e-18
1.774076446281793640e-18
1.191388848462705775e-18
9.436951924220274884e-19
8.765318127746167030e-19
5.140932659607288420e-19
3.185881353439882160e-19
