 (3.500173206689600925e-17+0.000000000000000000e+00j)  (1.185472741782325502e-17+0.000000000000000000e+00j)  (6.595707814070592424e-17+0.000000000000000000e+00j)  (6.607912852386157933e-18+0.000000000000000000e+00j)  (1.010579586895987640e-16+0.000000000000000000e+00j)  (1.144895109342439077e-17+0.000000000000000000e+00j)  (4.621488029364645799e-17+0.000000000000000000e+00j)  (1.238275738893764291e-17+0.000000000000000000e+00j)  (1.258558620918353493e-16+0.000000000000000000e+00j)
 (3.500387161806980997e-17+0.000000000000000000e+00j)  (1.185418797734962879e-17+0.000000000000000000e+00j)  (6.597266261257908326e-17+0.000000000000000000e+00j)  (6.606830192843892416e-18+0.000000000000000000e+00j)  (1.010588722138770216e-16+0.000000000000000000e+00j)  (1.146023319083725753e-17+0.000000000000000000e+00j)  (4.623043175713424354e-17+0.000000000000000000e+00j)  (1.239404638193386160e-17+0.000000000000000000e+00j)  (1.258545691601422492e-16+0.000000000000000000e+00j)
 (3.500869568606682740e-17+0.000000000000000000e+00j)  (1.185298084816147666e-17+0.000000000000000000e+00j)  (6.599170744837436789e-17+0.000000000000000000e+00j)  (6.604392020292693496e-18+0.000000000000000000e+00j)  (1.010606951925382869e-16+0.000000000000000000e+00j)  (1.147538507536466418e-17+0.000000000000000000e+00j)  (4.624945288011182561e-17+0.000000000000000000e+00j)  (1.240921279200156898e-17+0.000000000000000000e+00j)  (1.258511062327110403e-16+0.000000000000000000e+00j)
 (3.501967599858406049e-17+0.000000000000000000e+00j)  (1.186987563777822477e-17+0.000000000000000000e+00j)  (6.601068141675274603e-17+0.000000000000000000e+00j)  (6.618481427072953631e-18+0.000000000000000000e+00j)  (1.010646826022353053e-16+0.000000000000000000e+00j)  (1.149400818029016762e-17+0.000000000000000000e+00j)  (4.626840761690344348e-17+0.000000000000000000e+00j)  (1.242786810781286665e-17+0.000000000000000000e+00j)  (1.258428509506254564e-16+0.000000000000000000e+00j)
 (3.504473917322739663e-17+0.000000000000000000e+00j)  (1.191349322593704882e-17+0.000000000000000000e+00j)  (6.601819302227589207e-17+0.000000000000000000e+00j)  (6.655694617218401466e-18+0.000000000000000000e+00j)  (1.010736716123255524e-16+0.000000000000000000e+00j)  (1.151251415343984505e-17+0.000000000000000000e+00j)  (4.627589952499422413e-17+0.000000000000000000e+00j)  (1.244644678663695934e-17+0.000000000000000000e+00j)  (1.258237510396966162e-16+0.000000000000000000e+00j)
 (3.510199511110134974e-17+0.000000000000000000e+00j)  (1.201620653205715935e-17+0.000000000000000000e+00j)  (6.598512260029680248e-17+0.000000000000000000e+00j)  (6.743778523723228331e-18+0.000000000000000000e+00j)  (1.010941248056054235e-16+0.000000000000000000e+00j)  (1.151887022335601405e-17+0.000000000000000000e+00j)  (4.624280183102520290e-17+0.000000000000000000e+00j)  (1.245296802594078504e-17+0.000000000000000000e+00j)  (1.257799343906783706e-16+0.000000000000000000e+00j)
 (3.523282605126951761e-17+0.000000000000000000e+00j)  (1.224053514689942707e-17+0.000000000000000000e+00j)  (6.602160485223565884e-17+0.000000000000000000e+00j)  (6.934682023034200804e-18+0.000000000000000000e+00j)  (1.011407955631021966e-16+0.000000000000000000e+00j)  (1.148053905498902785e-17+0.000000000000000000e+00j)  (4.627923604850743954e-17+0.000000000000000000e+00j)  (1.241501307674008727e-17+0.000000000000000000e+00j)  (1.256796707673752316e-16+0.000000000000000000e+00j)
 (3.553178981602714078e-17+0.000000000000000000e+00j)  (1.268934403985360966e-17+0.000000000000000000e+00j)  (6.642686816780424453e-17+0.000000000000000000e+00j)  (7.307115456914293549e-18+0.000000000000000000e+00j)  (1.012473848040357921e-16+0.000000000000000000e+00j)  (1.164867755969858328e-17+0.000000000000000000e+00j)  (4.668440285011986184e-17+0.000000000000000000e+00j)  (1.258400959121771307e-17+0.000000000000000000e+00j)  (1.254504336010082531e-16+0.000000000000000000e+00j)
 (3.621490669432857210e-17+0.000000000000000000e+00j)  (1.347118268216538387e-17+0.000000000000000000e+00j)  (6.730455945665073645e-17+0.000000000000000000e+00j)  (7.914440778230678429e-18+0.000000000000000000e+00j)  (1.014908782454893334e-16+0.000000000000000000e+00j)  (1.226576217611360839e-17+0.000000000000000000e+00j)  (4.756188791878327467e-17+0.000000000000000000e+00j)  (1.320305216831257280e-17+0.000000000000000000e+00j)  (1.249265183432941088e-16+0.000000000000000000e+00j)
 (3.777543760718254609e-17+0.000000000000000000e+00j)  (1.447700652449494923e-17+0.000000000000000000e+00j)  (6.886130102197513178e-17+0.000000000000000000e+00j)  (8.521566324426982694e-18+0.000000000000000000e+00j)  (1.020470823230604803e-16+0.000000000000000000e+00j)  (1.374958423039566943e-17+0.000000000000000000e+00j)  (4.911817551644768510e-17+0.000000000000000000e+00j)  (1.469134300983796791e-17+0.000000000000000000e+00j)  (1.243266107787286621e-16+0.000000000000000000e+00j)
