1.144151718621583542e-21
4.393344078500069883e-21
1.697074485652399232e-20
6.673121792060670512e-20
2.601355590940859040e-19
6.273168862046522837e-19
6.845390727165198595e-19
6.402891794362792877e-19
6.077850861459480219e-19
4.230385140964705152e-19
2.693735271156150054e-19
1.557490143412197984e-19
8.590580616522088911e-20
