 (3.080052551293576366e-17+0.000000000000000000e+00j)  (2.980418036376294048e-17+0.000000000000000000e+00j)  (5.294625524357630938e-17+0.000000000000000000e+00j)  (2.263491082733151085e-17+0.000000000000000000e+00j)  (9.693524701413923351e-17+0.000000000000000000e+00j)  (1.736854130913812868e-17+0.000000000000000000e+00j)  (3.169404758752114856e-17+0.000000000000000000e+00j)  (1.443029125115208918e-17+0.000000000000000000e+00j)  (1.304600798551150099e-16+0.000000000000000000e+00j)
 (3.086572409756791413e-17+0.000000000000000000e+00j)  (2.982148758185771753e-17+0.000000000000000000e+00j)  (5.294295325372706374e-17+0.000000000000000000e+00j)  (2.264846968328679267e-17+0.000000000000000000e+00j)  (9.686411021953055783e-17+0.000000000000000000e+00j)  (1.737365971589148279e-17+0.000000000000000000e+00j)  (3.167882016458250426e-17+0.000000000000000000e+00j)  (1.445714321111688341e-17+0.000000000000000000e+00j)  (1.304049121207876721e-16+0.000000000000000000e+00j)
 (3.181771831167909182e-17+0.000000000000000000e+00j)  (3.004840467820087705e-17+0.000000000000000000e+00j)  (5.315357918728147675e-17+0.000000000000000000e+00j)  (2.282051220017339917e-17+0.000000000000000000e+00j)  (9.698491928458803725e-17+0.000000000000000000e+00j)  (1.724222510869639296e-17+0.000000000000000000e+00j)  (3.187783749009439163e-17+0.000000000000000000e+00j)  (1.464484120955099950e-17+0.000000000000000000e+00j)  (1.295679137749098204e-16+0.000000000000000000e+00j)
 (4.570326746157236564e-17+0.000000000000000000e+00j)  (3.055250054859237915e-17+0.000000000000000000e+00j)  (5.497634924347252441e-17+0.000000000000000000e+00j)  (2.252296113460302968e-17+0.000000000000000000e+00j)  (1.123667193214734099e-16+0.000000000000000000e+00j)  (1.552603775831561094e-17+0.000000000000000000e+00j)  (3.368440161747913901e-17+0.000000000000000000e+00j)  (1.758991991052792784e-17+0.000000000000000000e+00j)  (1.393007389825451563e-16+0.000000000000000000e+00j)
 (2.328095203118963420e-16+0.000000000000000000e+00j)  (3.802204738160588247e-17+0.000000000000000000e+00j)  (7.364995996600779226e-17+0.000000000000000000e+00j)  (2.939497179720749259e-17+0.000000000000000000e+00j)  (3.198012603735710079e-16+0.000000000000000000e+00j)  (4.468818828667888970e-17+0.000000000000000000e+00j)  (5.213749634930733509e-17+0.000000000000000000e+00j)  (4.903958223300034987e-17+0.000000000000000000e+00j)  (3.040893077987429101e-16+0.000000000000000000e+00j)
 (1.599404373505780415e-15+0.000000000000000000e+00j)  (8.983994996880652247e-17+0.000000000000000000e+00j)  (2.082184588723290951e-16+0.000000000000000000e+00j)  (8.191640405756228738e-17+0.000000000000000000e+00j)  (1.838134643247431217e-15+0.000000000000000000e+00j)  (2.961524649871996867e-16+0.000000000000000000e+00j)  (1.850214836732495541e-16+0.000000000000000000e+00j)  (2.987507256028777178e-16+0.000000000000000000e+00j)  (1.459787522573607284e-15+0.000000000000000000e+00j)
 (5.245166935143078613e-15+0.000000000000000000e+00j)  (2.020135524025051780e-16+0.000000000000000000e+00j)  (5.783765751527600235e-16+0.000000000000000000e+00j)  (1.942874988823409861e-16+0.000000000000000000e+00j)  (5.879176275369349502e-15+0.000000000000000000e+00j)  (9.738073764926451542e-16+0.000000000000000000e+00j)  (5.507461704581369118e-16+0.000000000000000000e+00j)  (9.717877195687299169e-16+0.000000000000000000e+00j)  (4.439774211846104904e-15+0.000000000000000000e+00j)
 (1.178440034856392082e-14+0.000000000000000000e+00j)  (4.173549203817114206e-16+0.000000000000000000e+00j)  (1.130150134484476252e-15+0.000000000000000000e+00j)  (4.093383704368400182e-16+0.000000000000000000e+00j)  (1.306227290701544359e-14+0.000000000000000000e+00j)  (1.987427452155252103e-15+0.000000000000000000e+00j)  (1.095170740224778095e-15+0.000000000000000000e+00j)  (1.977785919946737771e-15+0.000000000000000000e+00j)  (9.813605155118980553e-15+0.000000000000000000e+00j)
 (2.115037651450641228e-14+0.000000000000000000e+00j)  (6.437160501417992830e-16+0.000000000000000000e+00j)  (1.774462100694929129e-15+0.000000000000000000e+00j)  (6.354276016821600832e-16+0.000000000000000000e+00j)  (2.313877015119680797e-14+0.000000000000000000e+00j)  (3.098789056890670606e-15+0.000000000000000000e+00j)  (1.730663240230401630e-15+0.000000000000000000e+00j)  (3.080596159945638713e-15+0.000000000000000000e+00j)  (1.777773825226002610e-14+0.000000000000000000e+00j)
 (3.127931948566201731e-14+0.000000000000000000e+00j)  (8.834754161892131866e-16+0.000000000000000000e+00j)  (2.170724690431855042e-15+0.000000000000000000e+00j)  (8.758250593321851430e-16+0.000000000000000000e+00j)  (3.373815539168133631e-14+0.000000000000000000e+00j)  (3.768454601654286175e-15+0.000000000000000000e+00j)  (2.119942667135349247e-15+0.000000000000000000e+00j)  (3.744437505306339357e-15+0.000000000000000000e+00j)  (2.683204100412648039e-14+0.000000000000000000e+00j)
