start_time,Preallocation,Theta0,POD_Real,POD_Imag,Theta1,ROM,SolvedSmallerSystem,Real_Part,Imag_Part,Tensors
1742474475.108031,1742474485.284284,1742474580.1631474,1742475621.139419,1742475646.925721,1742475646.933639,1742475658.5991104,1742475658.6016626,1742475661.8555164,1742475678.9084005,1742475678.9146419
