 (1.201352987554570924e-16+4.460534999660350862e-14j), (1.201353029593045477e-16+4.570155862075763829e-14j), (1.201542009108412572e-16+4.570158480319309016e-14j)
 (1.177635774705183317e-16+6.743325598484837095e-14j), (1.177635958054032771e-16+6.909047685326849671e-14j), (1.178064552295813833e-16+6.909051643522777079e-14j)
 (1.123430937193130173e-16+1.019439147890265104e-13j), (1.123431455426849706e-16+1.044492599784039734e-13j), (1.124407674735835566e-16+1.044493198174299150e-13j)
 (9.995477407367805341e-17+1.541162671156656137e-13j), (9.995490283604591476e-17+1.579037854955815629e-13j), (1.001776822298385898e-16+1.579038759587431023e-13j)
 (7.164171852347591902e-17+2.329891241637464011e-13j), (7.164202322769733645e-17+2.387149999586265888e-13j), (7.215084528727446625e-17+2.387151367186241471e-13j)
 (6.933259634861408995e-18+3.522271273911503545e-13j), (6.933966882062613943e-18+3.608833634287042549e-13j), (8.096528762610293867e-18+3.608835701792283132e-13j)
 (-1.409555512999296091e-16+5.324881135285120589e-13j), (-1.409539235353548292e-16+5.455743945234657519e-13j), (-1.382972638129745675e-16+5.455747070843743750e-13j)
 (-4.789499092593667363e-16+8.050019898860033243e-13j), (-4.789461770511940756e-16+8.247855003175174886e-13j), (-4.728748134637459954e-16+8.247859728415396033e-13j)
 (-1.251422885943117334e-15+1.216981022618350234e-12j), (-1.251414342525564382e-15+1.246889230327009933e-12j), (-1.237538809085851621e-15+1.246889944684970283e-12j)
 (-3.016877182290709622e-15+1.839798401398421306e-12j), (-3.016857640239505575e-15+1.885012849077246394e-12j), (-2.985146019249098616e-15+1.885013929053681902e-12j)
 (-7.051734224800831490e-15+2.781350405542595070e-12j), (-7.051689538128359752e-15+2.849704358956317824e-12j), (-6.979214494519263473e-15+2.849705991735346578e-12j)
 (-1.627312384128964139e-14+4.204738363708848107e-12j), (-1.627302166392929566e-14+4.308073746948598154e-12j), (-1.610738490338883379e-14+4.308076215683873704e-12j)
 (-3.734759573198287018e-14+6.356487892712850317e-12j), (-3.734736208169386257e-14+6.512706299611762606e-12j), (-3.696881597797116434e-14+6.512710032972590541e-12j)
 (-8.550898359512915613e-14+9.609128232227726131e-12j), (-8.550844920653881899e-14+9.845290317978574035e-12j), (-8.464335024856039892e-14+9.845295966130411855e-12j)
 (-1.955615237894671911e-13+1.452528010538511193e-11j), (-1.955603014008642677e-13+1.488228676186020098e-11j), (-1.935834316122802744e-13+1.488229531510226439e-11j)
 (-4.469856647214192501e-13+2.195356709868799145e-11j), (-4.469828692259718816e-13+2.249322112657497329e-11j), (-4.424662769228158188e-13+2.249323410777995740e-11j)
 (-1.021100497003843422e-12+3.317025165614633494e-11j), (-1.021094110327322875e-12+3.398588099951275583e-11j), (-1.010779275673912129e-12+3.398590079994527286e-11j)
 (-2.330582575241478803e-12+5.008181276967847593e-11j), (-2.330568014444487048e-12+5.131415037416749202e-11j), (-2.307033801684452634e-12+5.131418091463373772e-11j)
 (-5.309657735593429995e-12+7.549183366233520762e-11j), (-5.309624674000406777e-12+7.735241027667253268e-11j), (-5.256045643626781708e-12+7.735245852890438268e-11j)
 (-1.204753543903381658e-11+1.133725152595379108e-10j), (-1.204746101630341909e-11+1.161769664844823856e-10j), (-1.192607820251019163e-11+1.161770465075295707e-10j)
 (-2.708747301030695680e-11+1.688498804711261453e-10j), (-2.708730864435190662e-11+1.730616712687861457e-10j), (-2.681532007500421156e-11+1.730618157698892454e-10j)
 (-5.969620952917080608e-11+2.469328856130273505e-10j), (-5.969586126426059857e-11+2.532099394490177225e-10j), (-5.910079024011206106e-11+2.532102320971357954e-10j)
 (-1.261648767706470610e-10+3.476955735001161859e-10j), (-1.261641992905944244e-10+3.569150477986599265e-10j), (-1.249245030719435830e-10+3.569156985869009604e-10j)
 (-2.462673096727804597e-10+4.560698535511361159e-10j), (-2.462661816206876958e-10+4.693113013911342662e-10j), (-2.439032134050862361e-10+4.693127484123278889e-10j)
 (-4.235938859933033157e-10+5.364575703202741560e-10j), (-4.235923738953740294e-10+5.550682527979044948e-10j), (-4.196308395119915074e-10+5.550711112201261548e-10j)
