0.11925,0.00014503768680813861,2.898397099408616e-06
0.178875,0.00014572669645515857,4.229035690374851e-06
0.2385,0.00014595717530240204,5.329188150822328e-06
0.298125,0.00014597489013281305,6.245265619206002e-06
0.35775,0.0001458663444417307,7.1111634498089974e-06
0.477,0.00014540841671232594,8.616500732488063e-06
0.59625,0.00014489589174838106,9.97272864007651e-06
0.7155,0.0001442095656617972,1.1163321362387249e-05
0.954,0.00014280622262847776,1.3288453543364519e-05
1.1925,0.00014140688131443084,1.5210045066736286e-05
1.431,0.00014008133257513154,1.7007305899513773e-05
1.908,0.00013750530113988723,2.0404679645705586e-05
2.385,0.00013504870801769048,2.3518493274430794e-05
2.862,0.00013259401322396818,2.636797062756859e-05
3.816,0.00012771544560160556,3.128718635287906e-05
4.77,0.00012290947240510113,3.5235986660544225e-05
5.724,0.0001182772690379117,3.8379681803858075e-05
7.632,0.00010975560954350428,4.287021633623437e-05
9.54,0.00010232377828298869,4.578138245548358e-05
12.402,9.296312502979591e-05,4.846188550598663e-05
16.218,8.298081955315853e-05,5.0384394125290656e-05
20.988,7.314424978382869e-05,5.151925388868512e-05
26.712,6.379061369471862e-05,5.193027298582182e-05
34.344,5.398596844617318e-05,5.153601600656025e-05
43.884,4.336880851759757e-05,5.0281732993412734e-05
57.239999999999995,3.3935889913709434e-05,4.7953772841944005e-05
73.458,2.58399591824091e-05,4.5138230628321664e-05
95.39999999999999,1.8312570504440534e-05,4.188365864730713e-05
