 (1.410697163312943924e-07+2.567025492319026252e-11j), (2.129813132825709889e-08+3.584773715804758611e-12j), (-1.264425767497115747e-08-1.495866894216319426e-12j), (2.129813132825709889e-08+3.584773715804758611e-12j), (9.328371141317367252e-08+1.159517336142196483e-11j), (7.643218828512232080e-09+1.980285141138073475e-12j), (-1.264425767497115747e-08-1.495866894216319426e-12j), (7.643218828512232080e-09+1.980285141138073475e-12j), (1.109758280229252366e-07+1.986489367313795655e-11j)
 (1.410695760359022350e-07+9.834724711308175047e-11j), (2.129811304854231619e-08+1.373390421484963751e-11j), (-1.264424923395227075e-08-5.730928918616291665e-12j), (2.129811304854231619e-08+1.373390421484963751e-11j), (9.328366133589279908e-08+4.442318111336265485e-11j), (7.643203078717271072e-09+7.586802405118174099e-12j), (-1.264424923395227075e-08-5.730928918616291665e-12j), (7.643203078717271072e-09+7.586802405118174099e-12j), (1.109757211157161299e-07+7.610588539543323189e-11j)
 (1.410675169313265635e-07+3.767700348913963901e-10j), (2.129784475347051485e-08+5.261525604327628971e-11j), (-1.264412534436027598e-08-2.195532181100307737e-11j), (2.129784475347051485e-08+5.261525604327628971e-11j), (9.328292634608367146e-08+1.701881800685631579e-10j), (7.642971926931272259e-09+2.906420493251536330e-11j), (-1.264412534436027598e-08-2.195532181100307737e-11j), (7.642971926931272259e-09+2.906420493251536330e-11j), (1.109741520568638302e-07+2.915627089995961864e-10j)
 (1.410373257020284591e-07+1.442541557453414868e-09j), (2.129390986097480126e-08+2.014722867147359206e-10j), (-1.264230855209374127e-08-8.406227288036928052e-11j), (2.129390986097480126e-08+2.014722867147359206e-10j), (9.327214767617754125e-08+6.517234941069011131e-10j), (7.639584178673373739e-09+1.112239669427254463e-10j), (-1.264230855209374127e-08-8.406227288036928052e-11j), (7.639584178673373739e-09+1.112239669427254463e-10j), (1.109511481708348123e-07+1.116292315950152956e-09j)
 (1.406010007032015676e-07+5.475026608398468586e-09j), (2.123682119671367372e-08+7.659618340133234718e-10j), (-1.261599303598269714e-08-3.191413749263304882e-10j), (2.123682119671367372e-08+7.659618340133234718e-10j), (9.311595173981814299e-08+2.480307791823262374e-09j), (7.590929307810545971e-09+4.191807789114361605e-10j), (-1.261599303598269714e-08-3.191413749263304882e-10j), (7.590929307810545971e-09+4.191807789114361605e-10j), (1.106191364247320286e-07+4.235998007486680240e-09j)
 (1.353383431724908920e-07+1.867683783006823728e-08j), (2.051863395919045463e-08+2.655415453954037184e-09j), (-1.229074201225099601e-08-1.087949950517680167e-09j), (2.051863395919045463e-08+2.655415453954037184e-09j), (9.117110366149869763e-08+8.741165335843655072e-09j), (7.044385713781933896e-09+1.317969405980099513e-09j), (-1.229074201225099601e-08-1.087949950517680167e-09j), (7.044385713781933896e-09+1.317969405980099513e-09j), (1.066687022703522486e-07+1.445075032681025837e-08j)
 (1.098597157973747449e-07+3.949295800534518968e-08j), (1.671405708911100432e-08+5.591999182797405502e-09j), (-1.072262963432510080e-08-2.105375074895730683e-09j), (1.671405708911100432e-08+5.591999182797405502e-09j), (8.038800703040573376e-08+2.154737149272596422e-08j), (4.955706120179587659e-09+1.879620103370334791e-09j), (-1.072262963432510080e-08-2.105375074895730683e-09j), (4.955706120179587659e-09+1.879620103370334791e-09j), (8.775827549802767473e-08+3.174636745496521848e-08j)
 (6.474618711082107218e-08+5.058081045112767686e-08j), (1.030423165003026427e-08+6.394689272766657166e-09j), (-8.437150475804518463e-09-2.267561172424462256e-09j), (1.030423165003026427e-08+6.394689272766657166e-09j), (5.408481264343722006e-08+3.671345432900573353e-08j), (3.251594213848783994e-09-2.793202404670584413e-10j), (-8.437150475804518463e-09-2.267561172424462256e-09j), (3.251594213848783994e-09-2.793202404670584413e-10j), (5.098985327742043415e-08+4.562323968967792046e-08j)
 (1.802390279245701799e-08+4.693082630385805745e-08j), (4.835605980326489732e-09+4.505097608801967836e-09j), (-6.496962167654316187e-09-1.575488242061680595e-09j), (4.835605980326489732e-09+4.505097608801967836e-09j), (1.411512216104488882e-08+4.039167731369363095e-08j), (5.450276645354812265e-09-1.964213765169920996e-09j), (-6.496962167654316187e-09-1.575488242061680595e-09j), (5.450276645354812265e-09-1.964213765169920996e-09j), (5.267445363969411926e-09+4.791281084396669388e-08j)
 (-1.975367247429642380e-08+3.593822882791601631e-08j), (2.174099937951851080e-09+1.925980026254123278e-09j), (-5.627042308072194155e-09-5.919183039708269034e-10j), (2.174099937951851080e-09+1.925980026254123278e-09j), (-2.000448132489187093e-08+3.234760424370401068e-08j), (7.255564470616700757e-09-1.488425899405410927e-09j), (-5.627042308072194155e-09-5.919183039708269034e-10j), (7.255564470616700757e-09-1.488425899405410927e-09j), (-3.580655128221186658e-08+3.895457273223212640e-08j)
 (-4.413315470935980361e-08+2.181665066251146218e-08j), (1.817429979982219663e-09+2.642890039236027807e-10j), (-5.566221657960360574e-09+6.196315945239561681e-11j), (1.817429979982219663e-09+2.642890039236027807e-10j), (-4.283946675771743932e-08+2.048160990211800333e-08j), (8.270269560598979188e-09-8.573028785308683314e-10j), (-5.566221657960360574e-09+6.196315945239561681e-11j), (8.270269560598979188e-09-8.573028785308683314e-10j), (-6.310376185433437164e-08+2.437758187295223527e-08j)
 (-5.635090839194605677e-08+1.307569089897381776e-08j), (2.146817335819847713e-09-2.344593237332014057e-10j), (-5.893898240235476507e-09+2.075386405841508433e-10j), (2.146817335819847713e-09-2.344593237332014057e-10j), (-5.473493456739667195e-08+1.259020375935858431e-08j), (8.676593388478901009e-09-2.722860729648413073e-10j), (-5.893898240235476507e-09+2.075386405841508433e-10j), (8.676593388478901009e-09-2.722860729648413073e-10j), (-7.722783527846918070e-08+1.506382228988801780e-08j)
 (-6.424672274923839129e-08+7.516439511596323170e-09j), (2.498544389218933312e-09-2.814804509659531188e-10j), (-6.072339042034416395e-09+1.837972769859812270e-10j), (2.498544389218933312e-09-2.814804509659531188e-10j), (-6.248684507293861840e-08+7.338354541477169167e-09j), (8.654788073520124521e-09-9.152738042177569072e-11j), (-6.072339042034416395e-09+1.837972769859812270e-10j), (8.654788073520124521e-09-9.152738042177569072e-11j), (-8.657846370429478792e-08+8.864050992414850273e-09j)
