0.11925,0.0012772724638527686,0.0003010724020187476
0.178875,0.0011856784115157185,0.0003444122648665648
0.2385,0.001112938903167653,0.00036577596779547206
0.298125,0.001052567724527146,0.0003748212178166273
0.35775,0.0010024347554771465,0.0003782603454932802
0.477,0.0009243524932263897,0.00037776243922865043
0.59625,0.0008656662616052851,0.00037294102547167767
0.7155,0.0008188177831249662,0.00036737945592989473
0.954,0.0007479377615169698,0.00035699904808726436
1.1925,0.0006955119901811576,0.00034833885627122137
1.431,0.0006541216424232673,0.00034192236763149744
1.908,0.000589906513675819,0.0003313050071862704
2.385,0.0005409834616202426,0.00032263589916434323
2.862,0.0005018386914500484,0.00031511372531337626
3.816,0.0004423382083419263,0.0003023545849501625
4.77,0.00039802681548598646,0.00029104054516803106
5.724,0.00036310743417015013,0.00028120246506440824
7.632,0.00031145010518080006,0.00026425051869561424
9.54,0.0002742873911027652,0.0002503320323541702
12.402,0.0002334593715173161,0.0002340642749200573
16.218,0.00019519588893443437,0.00021757876362204267
20.988,0.00016103925146712566,0.00020146860288570008
26.712,0.00013162826861119636,0.0001866389934392141
34.344,0.00010355172579587414,0.00017204611180425831
43.884,7.905341316987734e-05,0.00015811698087951447
57.239999999999995,5.518563135571482e-05,0.00014369951402089273
73.458,3.4320386546813584e-05,0.00013109287171196192
95.39999999999999,1.472755481461055e-05,0.00011823134811989882
