 (3.051291164158283752e-16+0.000000000000000000e+00j)  (4.955973591011841834e-19+0.000000000000000000e+00j)  (4.647106660045392760e-18+0.000000000000000000e+00j)  (4.876906630213810397e-19+0.000000000000000000e+00j)  (2.227456414685382909e-15+0.000000000000000000e+00j)  (4.697348515187470476e-19+0.000000000000000000e+00j)  (4.642938995542397000e-18+0.000000000000000000e+00j)  (4.672305165163379630e-19+0.000000000000000000e+00j)  (2.228312005047138924e-15+0.000000000000000000e+00j)
 (3.050658663970558014e-16+0.000000000000000000e+00j)  (5.017066444743740469e-19+0.000000000000000000e+00j)  (4.647435294705955967e-18+0.000000000000000000e+00j)  (4.938000613869444104e-19+0.000000000000000000e+00j)  (2.227376324301526173e-15+0.000000000000000000e+00j)  (4.818590076604923750e-19+0.000000000000000000e+00j)  (4.643282219442795268e-18+0.000000000000000000e+00j)  (4.793546719464160648e-19+0.000000000000000000e+00j)  (2.228231406865631649e-15+0.000000000000000000e+00j)
 (3.049236176321647426e-16+0.000000000000000000e+00j)  (5.094635203312709617e-19+0.000000000000000000e+00j)  (4.649461026333268210e-18+0.000000000000000000e+00j)  (5.015565217213432320e-19+0.000000000000000000e+00j)  (2.227164732906936285e-15+0.000000000000000000e+00j)  (5.018969812254619606e-19+0.000000000000000000e+00j)  (4.645336945851149841e-18+0.000000000000000000e+00j)  (4.993916104267283343e-19+0.000000000000000000e+00j)  (2.228019869708816340e-15+0.000000000000000000e+00j)
 (3.046036861742969498e-16+0.000000000000000000e+00j)  (5.158457144411311430e-19+0.000000000000000000e+00j)  (4.658461100801674983e-18+0.000000000000000000e+00j)  (5.079336130672196960e-19+0.000000000000000000e+00j)  (2.226667100876039975e-15+0.000000000000000000e+00j)  (5.384159902660928045e-19+0.000000000000000000e+00j)  (4.654396122661668579e-18+0.000000000000000000e+00j)  (5.359029536128551019e-19+0.000000000000000000e+00j)  (2.227523450076507009e-15+0.000000000000000000e+00j)
 (3.038812819392117843e-16+0.000000000000000000e+00j)  (5.138813880302612960e-19+0.000000000000000000e+00j)  (4.684376092398428550e-18+0.000000000000000000e+00j)  (5.059435994956086897e-19+0.000000000000000000e+00j)  (2.225527054449486154e-15+0.000000000000000000e+00j)  (6.066034708555324485e-19+0.000000000000000000e+00j)  (4.680427903846641321e-18+0.000000000000000000e+00j)  (6.040572427071149747e-19+0.000000000000000000e+00j)  (2.226385792656334721e-15+0.000000000000000000e+00j)
 (3.022438552859035572e-16+0.000000000000000000e+00j)  (4.960840653389642029e-19+0.000000000000000000e+00j)  (4.737560724581828143e-18+0.000000000000000000e+00j)  (4.880573986703211565e-19+0.000000000000000000e+00j)  (2.222929192805734641e-15+0.000000000000000000e+00j)  (7.251462601275405054e-19+0.000000000000000000e+00j)  (4.733833133570669054e-18+0.000000000000000000e+00j)  (7.224907654856934563e-19+0.000000000000000000e+00j)  (2.223790436667602760e-15+0.000000000000000000e+00j)
 (2.985221548600499852e-16+0.000000000000000000e+00j)  (5.092244620807419730e-19+0.000000000000000000e+00j)  (4.825063517248544560e-18+0.000000000000000000e+00j)  (5.009507664834950755e-19+0.000000000000000000e+00j)  (2.217012332742290030e-15+0.000000000000000000e+00j)  (9.139145154702699911e-19+0.000000000000000000e+00j)  (4.821941328356938207e-18+0.000000000000000000e+00j)  (9.109526498184602362e-19+0.000000000000000000e+00j)  (2.217874791403063481e-15+0.000000000000000000e+00j)
 (2.900479164003386758e-16+0.000000000000000000e+00j)  (5.654691507591062073e-19+0.000000000000000000e+00j)  (4.953637644687065334e-18+0.000000000000000000e+00j)  (5.565811383629425815e-19+0.000000000000000000e+00j)  (2.203528205124929990e-15+0.000000000000000000e+00j)  (1.200064305813252570e-18+0.000000000000000000e+00j)  (4.952243875011194738e-18+0.000000000000000000e+00j)  (1.196320443275574128e-18+0.000000000000000000e+00j)  (2.204389375103221292e-15+0.000000000000000000e+00j)
 (2.707291900806454093e-16+0.000000000000000000e+00j)  (6.412263065755783016e-19+0.000000000000000000e+00j)  (5.133598488821542972e-18+0.000000000000000000e+00j)  (6.318896856424142916e-19+0.000000000000000000e+00j)  (2.172775366046132332e-15+0.000000000000000000e+00j)  (1.626467481650683435e-18+0.000000000000000000e+00j)  (5.134492224369107461e-18+0.000000000000000000e+00j)  (1.620825851412838952e-18+0.000000000000000000e+00j)  (2.173630987383161023e-15+0.000000000000000000e+00j)
 (2.266520623005805665e-16+0.000000000000000000e+00j)  (7.354304614904081954e-19+0.000000000000000000e+00j)  (5.379695251841194775e-18+0.000000000000000000e+00j)  (7.249916827867271216e-19+0.000000000000000000e+00j)  (2.102593163945675504e-15+0.000000000000000000e+00j)  (2.257997497144677423e-18+0.000000000000000000e+00j)  (5.377208669112745140e-18+0.000000000000000000e+00j)  (2.247867058315565707e-18+0.000000000000000000e+00j)  (2.103435052886170903e-15+0.000000000000000000e+00j)
