 (6.320930459591279362e-06+4.387165438626329915e-09j), (1.282559242342673990e-11+6.238532021465382231e-18j), (8.266041514393515560e-18+2.871443291230302399e-27j)
 (6.320918959072123763e-06+6.632355974857026791e-09j), (1.282554493800986306e-11+1.425771366377621023e-17j), (8.265994400918907903e-18+9.920902560836727942e-27j)
 (6.320892676163764525e-06+1.002645295669874472e-08j), (1.282543641687141475e-11+3.258430981035598155e-17j), (8.265886730331503593e-18+3.427587117291733103e-26j)
 (6.320832613336854988e-06+1.515712853713237354e-08j), (1.282518842220892914e-11+7.446410229381677560e-17j), (8.265640682164906180e-18+1.184117198640474727e-25j)
 (6.320695372255515158e-06+2.291205135054642156e-08j), (1.282462177764830653e-11+1.701528485076683086e-16j), (8.265078499819091751e-18+4.090060669229467027e-25j)
 (6.320381871070643889e-06+3.463055566400682369e-08j), (1.282332745367582483e-11+3.887103021425021456e-16j), (8.263794444873625986e-18+1.412220032778064976e-24j)
 (6.319666201061794792e-06+5.232838148044137858e-08j), (1.282037308547065130e-11+8.875080060176464074e-16j), (8.260863914676383425e-18+4.871966769832094852e-24j)
 (6.318034858020803483e-06+7.902185444099391744e-08j), (1.281364055118883002e-11+2.023813981227810839e-15j), (8.254187771574749267e-18+1.677498693025706866e-23j)
 (6.314328708409401729e-06+1.191652634309097575e-07j), (1.279835479322685514e-11+4.601790255305416307e-15j), (8.239040704156496708e-18+5.750516415325314414e-23j)
 (6.305972111011165172e-06+1.791384312986805734e-07j), (1.276393673572972804e-11+1.039671655253410648e-14j), (8.204988950190741428e-18+1.951911423041534668e-22j)
 (6.287439827602177625e-06+2.674458743564916475e-07j), (1.268784476014732841e-11+2.316083734860369250e-14j), (8.129970736858972371e-18+6.483493642182361596e-22j)
 (6.247754410427692486e-06+3.935733643252124470e-07j), (1.252597897362050722e-11+5.010172572943075728e-14j), (7.971581831123382544e-18+2.058520702590669877e-21j)
 (6.168318805570163513e-06+5.635418948956049041e-07j), (1.220626116452948319e-11+1.025179515781958635e-13j), (7.663360290387054597e-18+6.002654710609462478e-21j)
 (6.025998909331609747e-06+7.721792133975922631e-07j), (1.164683571749632764e-11+1.919741453223984083e-13j), (7.137966169565159805e-18+1.530167477571275843e-20j)
 (5.804876075199473539e-06+1.000578487475944208e-06j), (1.080846652199157511e-11+3.217114775253829076e-13j), (6.380512837014334948e-18+3.305539167691393258e-20j)
 (5.505356837134267289e-06+1.226930162812153184e-06j), (9.726104418152509281e-12+4.839011451758473725e-13j), (5.449744275230278483e-18+6.098097496401426665e-20j)
 (5.138552651195547403e-06+1.439146463437442966e-06j), (8.477705540879410931e-12+6.675777105653511296e-13j), (4.438226416093724411e-18+9.926977617694964736e-20j)
 (4.714495616619920235e-06+1.635282510964134526e-06j), (7.137729363296262875e-12+8.653751423632888725e-13j), (3.428882739250627949e-18+1.475505000592721390e-19j)
 (4.237619646243909275e-06+1.816745196550022277e-06j), (5.764161839160779345e-12+1.072687336564444817e-12j), (2.484792809178729772e-18+2.051804285371710373e-19j)
 (3.706495140941913081e-06+1.981599264601549763e-06j), (4.402994224349604624e-12+1.281670743971388303e-12j), (1.652361675287787508e-18+2.699651377370467722e-19j)
 (3.120704741366471112e-06+2.120288748096627931e-06j), (3.109931852262242156e-12+1.473683590473767100e-12j), (9.722558884617861518e-19+3.352871231332443364e-19j)
 (2.483067298645926737e-06+2.217585979666348345e-06j), (1.952086476390017243e-12+1.619014224853727165e-12j), (4.733607260996890608e-19+3.888628508126219415e-19j)
 (1.807628273249631862e-06+2.250819929074815338e-06j), (1.010745951593328780e-12+1.674748851513973620e-12j), (1.654535208147186768e-19+4.118323740030821670e-19j)
 (1.121553988686794161e-06+2.203901219219753020e-06j), (3.565180431875064914e-13+1.611185340324912728e-12j), (2.406367639303552167e-20+3.907142729706913865e-19j)
 (4.584027078940466123e-07+2.064498863965211933e-06j), (1.492512832064113479e-14+1.417263074179635266e-12j), (-9.006138126248559211e-21+3.235434066287258391e-19j)
 (-1.293162076411560319e-07+1.835161549537976020e-06j), (-4.787212268164973384e-14+1.121441277581270057e-12j), (-1.910131202604824915e-21+2.282035291458623392e-19j)
 (-5.961670178425768156e-07+1.559992904042425744e-06j), (6.352784923741960205e-14+8.108735846918668276e-13j), (-1.327110622366697752e-21+1.404415471310312272e-19j)
 (-9.399723890905961057e-07+1.297438536008285980e-06j), (2.369980281044729785e-13+5.610164837063930579e-13j), (-1.748501162808892303e-20+8.084724032195079806e-20j)
 (-1.187419177158795867e-06+1.089512042711200801e-06j), (4.098296259006797471e-13+3.956044274601043902e-13j), (-4.328715200784190774e-20+4.787247431671168725e-20j)
 (-1.383498876678055717e-06+9.589656720417672347e-07j), (5.757651121948559651e-13+3.064545361364598736e-13j), (-7.473802394360116580e-20+3.263545389933531321e-20j)
 (-1.581972917990892140e-06+8.937778437366284602e-07j), (7.704159045577333874e-13+2.661800094689941406e-13j), (-1.185870246311530582e-19+2.641442525662240686e-20j)
 (-1.810052449700964897e-06+8.449625207585149864e-07j), (1.026821059603147325e-12+2.378612694496815896e-13j), (-1.860788392936689822e-19+2.230835689556783716e-20j)
 (-2.044340493987529762e-06+7.678163339159830586e-07j), (1.325939117874061976e-12+1.963589402253655673e-13j), (-2.767769209456559072e-19+1.672623678215485618e-20j)
 (-2.245460138961711006e-06+6.622893405449412651e-07j), (1.611227278363696068e-12+1.460415419235641637e-13j), (-3.737606811480256107e-19+1.072303242841716980e-20j)
 (-2.399523772966654229e-06+5.524444588732449250e-07j), (1.847492391932139545e-12+1.015773036123321937e-13j), (-4.610545937779368325e-19+6.216840499255378843e-21j)
 (-2.513463080359817119e-06+4.577636064633611108e-07j), (2.032207956901531670e-12+6.972104775205425770e-14j), (-5.334229355690853253e-19+3.533665119082522903e-21j)
 (-2.604014958336149917e-06+3.859368048461484601e-07j), (2.185140959004999411e-12+4.954352749175925162e-14j), (-5.959630120214896649e-19+2.115827645144595978e-21j)
 (-2.685417649936763505e-06+3.290192084927588261e-07j), (2.327243249939507920e-12+3.599666548193073279e-14j), (-6.561165667214633922e-19+1.309790979975896475e-21j)
 (-2.756069041426628894e-06+2.750580382763878095e-07j), (2.454087101359885370e-12+2.514934514674563796e-14j), (-7.114077430512375346e-19+7.645350875651012935e-22j)
 (-2.806578122340767700e-06+2.254216180335665483e-07j), (2.546752502391990708e-12+1.688579603474792571e-14j), (-7.527226916901478917e-19+4.204174618241404278e-22j)
