start_time,Preallocation,Theta0,POD_Real,POD_Imag,Theta1,ROM,SolvedSmallerSystem,Real_Part,Imag_Part,Tensors
1711562203.2339134,1711562375.0559201,1711562525.8887358,1711563524.3334043,1711563583.9249809,1711563583.9261675,1711563629.115859,1711563629.1226475,1711563646.678931,1711563690.5159688,1711563690.520685
