3.483299230899582821e-08,4.469430736094426031e-10,-9.252244176942653499e-10
4.469430736094426031e-10,3.531779026186646752e-08,1.309531448285851993e-09
-9.252244176942653499e-10,1.309531448285851993e-09,3.224299758331517031e-08
