start_time,Preallocation,Theta0,POD_Real,POD_Imag,Theta1,ROM,SolvedSmallerSystem,Real_Part,Imag_Part,Tensors
1711436711.122702,1711436713.933055,1711436724.2762084,1711436753.0777745,1711436756.3655038,1711436756.3663013,1711436757.522463,1711436757.5263042,1711436757.8586473,1711436761.0662599,1711436761.0709686
