start_time,Preallocation,Theta0,POD_Real,POD_Imag,Theta1,ROM,SolvedSmallerSystem,Real_Part,Imag_Part,Tensors
1711215253.8801517,1711215282.9130208,1711215332.8012314,1711215827.5758023,1711215840.0377367,1711215840.038537,1711215851.0104399,1711215851.0141516,1711215854.1171439,1711215863.8679912,1711215863.872792
